country,title,university,url,members,summary
India,VOID,RNS Institute of Technology,https://www.atositchallenge.net/idea/void/,vemula sai naveen | varun M | shreyas m | anil kumar naidu,"Ever had a time where you are frustrated about the time it takes to get information in your company.You are the head  and the repeated reminders that you have to send to get the updates on time, you always need to ask someone and wait or an employee want to know about your salary,perks,leave status ,know latest news about new projects,company & opportunities open
Why isn't there a system which responds to you automatically right at that point. So, we are developing VOID to make this process fast and give user the latest updated info and do much more from sending an email to organising meetings.
To finally develop the system  smart enough to be as your personal assistant and which can serve not only the IT industry but also industrial, educational sectors 
"
India,ShAIn Chatbot,IIM Ahmedabad,https://www.atositchallenge.net/idea/shain-chatbot/,Sumit Tripathi | Prerna Jha | Ashish Mendhekar | Parul B,"Supply chains is one of the backbone and bridges to connect the businesses with the customers as well as the vendors. Often,  many businesses end up incurring losses both in terms of physical losses and the opportunity losses from the mismatched in resource planning with the demands as well as the poor supply chain system.

    ShAIn aims to revolutionise the way businesses, especially the ones with higher number of items and SKUs to manage like supermarket and SMEs, work around with the supply chains.

    The conventional method of relying on the internal data and industry reports to predict the trends and consumers is often classified as a lag indicator. Shain on the other hand incorporate different external factors that may affect the sales of a particular items from temperature, seasons and time purchased, or the holidays to map the correlation with the existing inventory and derive insights. 

    The autoregression and machine learning model can also be used to create feedback model that can predict the demand for particular items so that businesses can make better decision on which items to stock and which items to clear.

    ShAin's interactive interface ensures user-friendly search and tracking option for each and every item. It can also help predict and automatically reorder items to fill the warehouse once the items are reduced to the threshold identified. 

    ShAin's open environment makes sure that it always incorporates new information received and updates its model constantly. It also make it easier for people across the firms to connect on the go and access the information easily with the least technical barriers required to access the information and facilitate better decision making process on the ground level.
"
Spain,COMMANDER,Universidad Carlos III Madrid,https://www.atositchallenge.net/idea/commander/,Ignacio Sanchez | Alvaro Saiz | Gonzalo Puig | Guillermo Lorenzo,"COMMANDER (COMmunity MANager Digital Empathetic Responder) is a chat-bot capable of automatically answering to customers requests in Social Media, providing them a personalized feedback thanks to the use of Artificial Intelligence. Oriented to Small and Medium Enterprises, COMMANDER can respond to any doubt, concern or need that clients post in Social Media or any other place online. It is based on a Natural Language Processing (NLP) algorithm that analyses the mentions to a specific individual or company in the Internet.  With the help of a premade database with Frequently Asked Questions (FAQs) and contact details (maintenance, recruiting, customer service), COMMANDER posts back and redirects the customer to the section of interest. In addition, it elaborates a periodical report with the processed queries for the user (SMEs). COMMANDER helps smaller companies with less human resources to improve their customer experience by providing an automatic customer support which leads into happier clients and better results.

"
India,UCARE,"Indian Institute of Management, Lucknow",https://www.atositchallenge.net/idea/ucare/,Mohsin Shiraz | Pratik Pednekar | Ketan Sethi | Nityasha Gupta,"The spending and costs of the healthcare sector (delivery & technology) as well as consumers is increasing and at the same time there is acute shortage of medical professionals as the demand for health and medical services continues to rise steeply. Available statistics show that over 44% of WHO Member States report to have less than 1 physician per 1000 population. A large amount of sum is spent on health care information technologies yet the health record data is not being utilized efficiently and the patients have to go through the repeated cycle of questionnaire giving out the same information over and again. The health care value chain compromising of doctors, hospitals, insurance companies, pharmacies, laboratories is fragmented. Research shows patient engagement is important when it comes to improving lowering costs and health outcomes. According to various studies patients of all age groups want self-service when it comes to few aspects of managing their health. Hence we propose a comprehensive solution powered by AI and chatbots to solve all issues of the patients and bring the entire health care value chain on single platform saving costs and increasing efficiency."
India,Delta – One bot for all,Mahindra École Centrale,https://www.atositchallenge.net/idea/delta-one-bot-for-all/,Manikumar Perla | Aditya Gupta | Prakhar Garhwal | Sai Sugeeth Kamineni,"Our Chatbot, 'Delta', is a chatbot designed to increase the usability of chatbots. Our chatbot serves as an interface between the user and other chatbots. When the user uses our chatbot, it analyzes the message, breaks it down into data and uses a recommender system which takes our message and our preferences in consideration to give us a list of chatbots to choose from. This eliminates the need to have many different chatbot interfaces. We can just have one chatbot to “use them all”."
India,Travel Assistant,Indian Institute of Science,https://www.atositchallenge.net/idea/travel-assistant/,Himanshu Kumar | Sudarshan Nayak | Abhilash Jain | Manu Ghulyani,"Travelling in unknown lands has always been as unpleasant experience for most people because of communication and unawareness about local culture and administrative setup.  The idea of ‘Travel Assistant(TA)’ chat-bot is to put all the travel related information in the hand of a person who is planning to travel local, inter-city or international. It will help make travel decision easy and on the fly for local public as well as tourists.  It will assist a user in every aspect of the travel. Aim of the TA is to consolidate all the information related to user’s query and answer adequately based on factors (money, time, comfort) decided by the user himself. The Travel assistant will give information relating food, conveyance and stay for the tourist making his travel experience smooth and hassle free.  TA bot will  make travel experience smooth and hassle free thereby, deleting hard cultural and language boundaries existing in the world.  "
India,Chatbots for children,PES University,https://www.atositchallenge.net/idea/chatbots-for-children/,Priyanka Narendra | Priyansha Pathak | Shilpa Nair,"With changing times, people are getting more and more isolated. This starts from childhood. And as kids are getting more isolated, they either involve themselves in too much social media, or too much  video games, or do not involve themselves in anything.  The idea is to build a system that recognizes the pattern in the child's online behavior and help strike balance between play and study. It will provide an intellectual stimuli by striking conversation on a topic that interests the child and slowly digressing to  more educative topics and help the child learn and at the same time help improve his skill in his area of interest. And if the child does not engage in any social activities, the chatbot will divert conversations that helps the child become more social. It can also monitor the child's online activities and alert if the child is surfing any inappropriate sites."
India,filtro opiniones,"Indian Institute of Technology, Roorkee",https://www.atositchallenge.net/idea/filtro-opiniones/,Nikhil Agrawal | Prabhat Sharma |  ,"Problem-
A developer or service provide generally has a problem in getting to know the faults and loopholes in the applications/services provided to the customers . 
Solution-
Such  faults are brought into light by the clients who already  purchased the product and such clients may also give their views on how to fix these faults by giving reviews on the developer's or service provider's website or social media site. The problem is to filter out such faults and their solutions from a data of a bundle of reviews in a random order on an application and show these to   developers/service providers to help them getting aware of the solution of the problem which has arose. This will help  in providing better service to future customers so that the problem doesn't arise in to be built applications/services.

"
Philippines,C.H.A.R.M (Conversational Helper Addressing Reading Motivation),De La Salle University,https://www.atositchallenge.net/idea/c-h-a-r-m-conversational-helper-addressing-reading-motivation/,Roscoe Nealle Alicbusan | Lynette Danielle Chan,"CHARM is an agent that possesses intelligence to engage students in conversations regarding various students’s stories. CHARM functions just like a human storytelling peer-- using 5 dialogue moves to formulate questions and discuss story elements with a student. Additionally, CHARM will not evaluate the student’s responses and contributions to the discussion, but will instead help in elaborating story elements and ask meaningful questions towards scaffolding and collaborative learning."
India,Chat Tourist,B V Raju Institute of Technology,https://www.atositchallenge.net/idea/chat-tourist/,Ritesh Yadav | Gautam Gottipati | Rajnikanth Gatti | Tarun Gudipati,"An application which acts as a perfect guide for the tourist. With the implementation of Machine learning, the tourist experience gets better over tiime.We would be contacting the local hotels and transportation services and expand our business. This app would be feasible to everyone and is  beneficial for both end users and business partner and the risk is low and the business partners can play safe.The app will be designed in a user-friendly manner and it's  technically feasible, starting with 10 programmers and increasing the count later."
India,Il Cicerone,Sardar Patel Institute of Technology,https://www.atositchallenge.net/idea/il-cicerone/,Darshana Mehta | Shreya Gupta | Vidushi Razdan,"With so many streams and fields to choose from, so many colleges offering various programs, we students  face many difficulties while deciding a career path. An unbiased analysis of one's own abilities is the need of the hour for most youth around the world. 

This problem has therefore inspired us to  innovate  a Personalized ChatBot App, ""il Cicerone"" which carefully analyses you, your passions, your strengths and weaknesses  through  a series of fun questionnaires and quick aptitude tests. it will be specifically designed to cater to  the smallest of your smallest  needs when it comes to build your career; be  it to choose a field of study, suggest the best job for you or help in getting the best scholarships/student loans. 

The app will be broadly classified into two sections:
1. For students in high school, who are still exploring the world. 
2. For undergraduates or recent graduates who pretty much know what they want, but do not have the right guidance"
India,Evoke the future,B V Raju Institute of Technology,https://www.atositchallenge.net/idea/evoke-the-future/,A.U. vennela | sravya reddy | kavya reddy | tarini chadala,"The main theme of idea is to make real estate people and builders  easier.
By using the AI we need to develop in such a way that if people visualize about a building they should get visualized pic so that customers would get satisfaction before building started,not only a building he/she can imagine about the interior colors, furniture  places  to be kept .By thinking of the  color  to paint on  wall he/she gets the picture of the wall with that color.And send it to worker so that he can do the work perfectly and  fastly.
for example if a person need to develop a duplex house he would visualize the duplex and he gets a pic and that pic would be transferred to builder so that builder builds the duplex in the same way. This visualize things of a picture is taken by using wearable glasses.
The chatbots here is used to take the wishes of the person(customer) and then generate the plans accordingly"
India,health care chatbot,B V Raju Institute of Technology,https://www.atositchallenge.net/idea/health-care-chatbot/,Akhilesh Varma Bhupathiraju | Bhanu teja Reddy | Lalith Vamsi Bonthu | Raviteja Baligudam,"A chatbot can be used to gather information regarding a problem or disease that a person is suffering from like symptoms, how long they have been suffering etc. This chatbot would give reply to the person depending on what kind problem they are suffering like type of basic medications,
What the problem might be , it can also give appointments to the doctor. This reduces the stress and trouble for the patients. One way of doing this is getting contracts with medical stores and hospitals including doctors and getting their details. This can help the doctors as well as the hospitals to develop. Another way of "
India,Educational Advisor,B V Raju Institute of Technology,https://www.atositchallenge.net/idea/educational-advisor/,Kavya Bemidgee | Harshada Boppanpally | Tarini Chadalla | Sravya Bussa,"Our idea is to create a chatbot which advices on our academic paths. It advices us different career opportunities based upon our interests, opportunities in the present situation and our skills and other factors which influence in choosing academic path.
It helps  students  about course selections, major choices, career possibilities and networking opportunities."
India,Chatbot for Academic Institutes,Mumbai University,https://www.atositchallenge.net/idea/chatbot-for-academic-institutes/,Shubham Jain | Vighnesh Shetty | Aman Daga,"We will be building a chatbot  for colleges/institutes which will assist the students and staff members of the institute in getting quick answers to queries they have on a daily basis. The chatbot will take the documents like timetables, assignments, exam results, important notices, etc. in various formats like PDFs/Word Documents and apply machine learning to analyze these documents, categorise them and make a knowledge base. This knowledge base will be used to answer the user queries. As the number of interactions increase with the bot, the quality of responses will also get better with the help  of artificial intelligence. This will be done by making a cross platform Progressive Web App (PWA) so that individuals can access the chatbot on any platform or device with the help of a browser."
India,Ultimate Medical Assistant,"VIT UNIVERSITY, VELLORE",https://www.atositchallenge.net/idea/ultimate-medical-assistant/,CHAYAN SHRANG RAJ | ASHISH SARDANA | SHUBHAM KUMAR,"Machine Learning based applications are becoming ubiquitous, with all their features directed at giving the users a truly personalised experience. However, our team realised that in the area of health care there are still leaps to be made to give humanity the best of Artificial Intelligence applications.

Several attempts have been made at making ChatBots using deep learning algorithms and leveraging Artificial Intelligence technology  that help users gain more insight into what illness/health problems they might be suffering from. These ChatBots have features such as connecting the users with doctors when the need is felt, finding data online or from its own database and presenting it to the user, being the 2 most important and common ones.
We recognized the absence of a system that helps a person realise if the health problem that she/he may have contracted is due to a certain problem in the locality they reside in, and hence not being able to realise the signs of a potential micro epidemic.
"
India,ELIXIR,BVRIT HYDERABAD COLLEGE OF ENGINEERING FOR WOMEN,https://www.atositchallenge.net/idea/elixir/,PREETHI PANTANGI | ANUHYA ABHIRAM,"Have you ever faced the problem of waiting for a long time at any hotel/restaurant to make yourself comfortable? Well, that situation is annoying and stressful. But, ELIXIR is a solution for this problem. Just tell ELIXIR about your present food cravings and ta-dah it provides you with the list of amazing hotels around you. Select a hotel of your choice and ELIXIR does the reservation for you!! Benefit for business partners would be high inflow of customers as the bot would suggest and reserve a table at your place. Benefits for end users is time saving factor.  ELIXIR is very feasible as you can take it anywhere and reserve a table for your self from anywhere. Foodies and people who are not aware of all the options in and around them. So ELIXIR is one of the most feasible solution one could use . Have a great time with ELIXIR . Happy ELIXIRING!!!"
India,Hustler’s Bible,B V Raju Institute of Technology,https://www.atositchallenge.net/idea/hustlers-bible/,Harshada Boppanpally | Kavya Bemidgee | Tarini Chadalla | Udaysree Vennela,This is the application that helps the user to achieve his goal . The user will be given some guidance to reach his goal  from the current position of his based upon his skills and qualification..This application is very useful for youngsters to have a vision towards their goals and aims.
India,Students-Hub,B V Raju Institute of Technology,https://www.atositchallenge.net/idea/students-hub/,Tarini Chadalla | Harshada Boppanpally | Kavya Bemidgee | Sravya Bussa,"The main theme is to create a convenient platform for all the engineering students to be aware of the events occurring at other colleges. Every college must update their events onto the app unanimously. If they wish to attend these events, they can simply log onto the app and search for the happening events and get details regarding them."
States,AQT,University of Texas at Dallas,https://www.atositchallenge.net/idea/aqt/,Hiranya Garbha Kumar | Shalin Anilkumar Amin,"Databases are indispensable for almost all companies these days. They provide innumerable features and advantages to a company. As such, accessing or even being able to use the database is a critical skill requirement for people working with it. AQT aims at removing this skill requirement once and for all by translating simple English questions into database queries and also (possibly) performing query optimization to achieve results on par or even better than what a normal employee can. This brings down the skill requirement to access and use a database much lower, allowing even employees without technical skills to directly use the database without relying on a member of the technical team! This not only speeds up different processes but also increases efficiency of the entire team. And the bot does all of this on a server-less system using lambda functions (explained later) which give results much faster than traditional databases.
------------------------------------------------------------------------------------------------------------------------------------------
An example of a query using AQT:- 
how many residential properties do we have with roof permits issued after 1/1//2002 in the state of Florida on homes built before 2002 ?
SQL conversion:
select count(distinct residential_property) from xyz.csv where true and preferdate >= date('2002-1-1') and yearbuilt <= 2002 and roof=1 and state = 'fl'
The SQL query will get executed on company database using lambda functions and the generated result will be returned to our chatbot UI within few seconds.
"
States,Electra for  the Utilities,The University of Texas at Dallas,https://www.atositchallenge.net/idea/electra-for-the-utilities/,Vishal Kamble | Aman Mulkalwar,"Utilities industry is facing huge challenges with increasing expenses in customer service operations. To reduce customer service operation costs and provide more personalized customer experiences, we will build Electra, a cloud-based chatbot for the utilities industry."
India,Happy (A robotic mobile stand),Mumbai University,https://www.atositchallenge.net/idea/happy-a-robotic-mobile-stand/,Saurabh Daware | Shubham Ware,"Happy is a combination of AI  chatbot + Mobile App+ IoT. 
When we place our mobile on that mobile stand. The stand will turn  into a robot that can move and help you with your daily routine. 
"
India,robots health care,B V Raju Institute of Technology,https://www.atositchallenge.net/idea/robots-health-care/,ram kumar kudimetha | nagamaruthi kancharlapalli | praveen kolakani,"A robot is a machine—especially one programmable by a computer— capable of carrying out a complex series of actions automatically.[2] Robots can be guided by an external control device or the control may be embedded within. Robots may be constructed to take on human form but most robots are machines designed to perform a task with no regard to how they look.

Robots can be autonomous or semi-autonomous and range from humanoids such as Honda's Advanced Step in Innovative Mobility (ASIMO) and TOSY's TOSY Ping Pong Playing Robot (TOPIO) to industrial robots, medical operating robots, patient assist robots, dog therapy robots, collectively programmed swarm robots, UAV drones such as General Atomics MQ-1 Predator, and even microscopic nano robots. By mimicking a lifelike appearance or automating movements, a robot may convey a sense of intelligence or thought of its own. Autonomous Things are expected to proliferate in the coming decade,[3] with home robotics and the autonomous car as some of the main drivers.[4]

The branch of technology that deals with the design, construction, operation, and application of robots,[5] as well as computer systems for their control, sensory feedback, and information processing is robotics. These technologies deal with automated machines that can take the place of humans in dangerous environments or manufacturing processes, or resemble humans in appearance, behavior, or cognition. Many of today's robots are inspired by nature contributing to the field of bio-inspired robotics. These robots have also created a newer branch of robotics: soft robotics.

From the time of ancient civilization there have been many accounts of user-configurable automated devices and even automatic  resembling animals and humans, designed primarily as entertainment. As mechanical techniques developed through the Industrial age, there appeared more practical applications such as automated machines, remote-control and wireless remote-control."
Germany,HIRO,Universität Passau,https://www.atositchallenge.net/idea/hiro/,Brahim Chikhaoui | Marouene Zouaoui | Ghaith Ben Abdelhamid | Omar Somai,"An intelligent chatbot that conducts full realistic interviews and accelerates the recruiting process.

In our era, applicant-job offer matching is one of the major problems companies have to handle.

Shortlisting candidates and screening resumes are long time-consuming tasks for the company, especially when 75% to 88% of the resumes received for a role are unqualified. In fact, 52% of talent acquisition leaders say the hardest part of recruitment is identifying the right candidates from a large applicant pool.

And on the other side, the core philosophy of recruiting is changing and becoming more focused on the ""candidate experience"", on which 82% of job seekers believe the ideal recruiter interaction is a mix between innovative technology and personal, human interaction.

Faster , better and smarter hiring, while guaranteeing a good candidate experience is what HIRO's here to accomplish.

HIRO saves the companies a lot of processing time, therefore allowing a shorter response time to the applicants.

Also, by using HIRO, applicants can now receive explicit feedback on their interviews.
"
States,Cybersecurity Chatbot (SICI),Columbia University,https://www.atositchallenge.net/idea/cybersecurity-chatbot-sici/,Fatima Uriarte | Jennifer Gennaro | Tian Xia,"The adoption of smart cities is on the rise, increasing the potentially vulnerable attack surface area for cybersecurity threats. Latin America is rapidly becoming one of the biggest consumers of the smart city model. We have identified that there is a gap in the Latin American market- cybersecurity concerns are not being sufficiently addressed thus putting residents at risk. Our cybersecurity chatbot (SICI): Solución Innovadora para Ciudades Inteligentes/Innovative Solution for Smart Cities, is a potential solution to vulnerability that will empower smart city residents with information about cybersecurity threats. By using existing machine learning techniques and platforms, our product’s main functionality would seek to inform users of: (i) security threats to their accounts; (ii) major cybersecurity attacks that may impact them; and (iii) provide answers to questions regarding cybersecurity. We believe that our chatbot is an innovative step forward towards the development of effective responses to assist in preventing, identifying, and responding to cyber threats as they affect smart city residents."
France,Teach’Me,ECE Paris,https://www.atositchallenge.net/idea/teachme/,Valentin Gaury | Andréa de Muer | Marina Ceci | Simon Lazzari,"Teach’Me is a ChatBot app designed to adapt the use of new electronic devices to children in order to nourish their curiosity and desire to learn.
With Teach’Me, children can talk and dialog with an AI on different cultural subjects, like literature or science in a way that their curiosity is pushed, this process allows them to get a better understanding of the information that they could get with a simple search on the internet.
The principle is very simple and is inspired by the special feature of Twitter. To any question given by the user, Theach’Me will respond with at most 450 characters. This leads to two main things : first, it reduces the complexity of an answer. Most of the time, when children seek information on the internet, it is not adapted to them, both on substance and format, here we can control how and what is presented to the children. The second feature is that with this number of characters, the answer can not be precise enough, so the user has to keep asking questions to the ChatBot, which feeds his curiosity and encourage dialog, the best way to learn for a child.   "
Kingdom,Recipe House,The University of Nottingham,https://www.atositchallenge.net/idea/recipe-house/,Junsong Yang | Luou Wen | Yanting SHEN | Chaoqun Zhang,"Imagine you come back home from work and open the fridge, you have got lots of ingredients but do not know what to cook. Here comes Recipe House. No need to spend hours thinking about what to make, Recipe House will give you the best recipe right away.

Recipe House utilizes AI and chatbot services to offer users maximum convenience in their daily lives. Users only need to take a picture of what they have, (or if they are using Amazon Echo, they can simply tell Alexa). Thus, it saves time and contributes to minimising food waste. 

Recipe House will also be a mutually beneficial business for companies and our team. For online food selling companies, our technology can help promote food products and give users a warm and welcoming experience with personalised recipe suggestions. 

Applying machine learning technology will allow us to improve the accuracy of our model over time. Hence, the quality of our service will only evolve to provide businesses and consumers more wonderful experiences.
"
Senegal,Tourisma,Ecole Supérieure Polytechnique de Dakar,https://www.atositchallenge.net/idea/tourisma/,mohamed sidibe | Souleymane sidibe,"Senegal is a beautiful country with many places to visit . But sometimes but tourists encounter problems such as finding a great place , going to that place , and then getting a tour guide .
We created Tourisma  to meet all its needs of tourists. Because we think that tourism is very important in a country like Senegal when every year the number of tourists increases considerably. the number of tourists is estimated in Senegal to 2 million tourists in 2018 and this will increase to 3 million in 2023. For the tourists Tourisma will ease the way you visit our awesome places .
Tourisma is a chatbot that allows tourists to have the whole story on a place visited and can also suggest places to visit and give you by the way the route to go there.
Tourisma will help you find great place in senegal to visit and will be your tour guide during all your stay in Senegal.
"
Kingdom,Building a Booking-Bot,The University of Nottingham,https://www.atositchallenge.net/idea/building-a-booking-bot/,Ashfaaq Damree | Tavish Bharvani,"A bot which would make appointments and bookings. This includes:

1. Doctors Appointment
2. Booking a table at a restaurant
3. Hairdresser Appointment
4. Appointment for household repairs
5. Book a cab
6. many more.

It will be able to automatically schedule, reschedule or cancel any appointment 
This bot will be a one-stop place for all users' appointment as the audience grows.  

The bot will use a planner type third party. The company provide a service will have access to it so they can monitor the appointment schedule. The user will receive an invitation event so it will automatically add it to their phone calendar.

The design of the bot will make it simple for the easy use and understand 

The bot will get all the data required by the company, so different companies have different requirements. All the data will be saved on a sheet (for ex: google sheet) and shared with the company. This will help them to keep a record of all the appointment or booking made by the bot.
"
Senegal,IT Trafic,UCAD,https://www.atositchallenge.net/idea/it-trafic/,KINDE Mamadou | SAKHO Ousmane | SOW Abou | DIENG Fatou,"IT TRAFIC is an intelligent system to facilitate urban traffic. It will be able to answer cleverly the current state of the asking point by user. It offers a means of visualization in real time of the main roads of Dakar. So it allows users to know where there is traffic jam on their way and where traffic is more pleasant and therefore choose the most appropriate route. The system will be designed with electronic equipment at very low cost (camera, microcontroller) that our team set up itself and will develop with the C ++ language (microcontroller) and the IONIC framework (for bot chat). IT TRAFIC only requires the installation of our equipment on some roads of Dakar and practically no storage space due to a well thought out architecture. A IT TRAFIC campaign will be launched and will run for three months to introduce the application to a large number of users. It will be free during this campaign. Then the marketing phase will be in two phases: a free phase over a week (test phase) and another phase where the user will be obliged to buy the application."
France,Rondo,CentraleSupélec,https://www.atositchallenge.net/idea/rondo/,Omar Ghalawinji | Cristi Hedeș | Geo Jolly,"Rondo is the first shopping companion that will revolutionize the supermarkets fidelity programs. Only by providing the fidelity number, the customer will receive personalized offers and promotions as Rondo will analyse their shopping behaviour. Rondo is also a personal assistant in supermarkets! It will manage the customer’s shopping list and remind them about products they may need!
By using cutting edge Artificial Intelligence algorithms, Rondo will be able to study customer behavior and provide them with tailored customer support! There is no need to ask an employee in the supermarket if you cannot find your favorite Nutella! Rondo will tell you where it is located.
Just tell Rondo what you need and it will deliver the product to your doorstep! If delivery is not possible, then Rondo will remind you to buy that product the next time you go to the supermarket. Shopping now is way more fun with Rondo!  
"
France,Hoopa,Université de Rennes 1,https://www.atositchallenge.net/idea/hoopa/,Nawras GEORGI | Mathieu Kuchenbuch,"Parenting is not innate. Hoopa is a parenting coach that can run on multiple platforms such as Google Home, Amazon Echo or even smartphones and tablets. It provides families with reliable and up-to-date advices in order to help them managing ever-day situation. These advices are based on clinical guidelines written by pediatricians and learned societies. Hoopa has also the ability to interact with parents to provide them with a more accurate and reliable response, besides the capacity to turn on smart TVs, smart phones or tablets to provide visual aids such as images or videos on how to perform certain actions such as cleaning child’s nose or relieving his colic. Therefore, it can guide parents step by step for a better act."
States,MentorBot,Florida Atlantic University,https://www.atositchallenge.net/idea/mentorbot/,Christopher Berryman | Charles Zink | Richard Fazzio,An AI controlled chatbot is used to assist in the training in a specific task or skill by analyzing the trainee's responses to its teaching techniques and adjusting them accordingly in order to ensure that the training is as effective as possible. The bot will effectively learn how the user learns the best and teach them with that method.
States,PenPals,Florida Atlantic University,https://www.atositchallenge.net/idea/penpals/,Brandon James Davis | Jibril Stewart |  ,"The Goal is to use chat bots to create a more personal language learning experience tailored to the user. Most language learning solutions have preset levels that assume all users have no prior knowledge of that language, but our chat bot will be able to recognize what level the user is and create a 'course' best suited for the user to gain more fluency with in the language they are learning. The chat bot will also create more meaningful conversations with the users based off current events, past conversations, and the users interest  instead of using predefined conversation storyboards.  

-Language of choice : English\Spanish"
India,GIA (Gov.  Intelligent Assistant),IIM Ahmedabad,https://www.atositchallenge.net/idea/gia-gov-intelligent-assistant/,Anirudh Patri | Jorge Patricio Cuellar Benavides | Deepak Padamata,"GIA is a system that will use chatbots to expedite and integrate government processes. The aim is to make government services accessible to everyone while making it easy for the governments to manage data and provide services. 

In countries like India, where everything is a bureaucratic nightmare,  GIA will streamline the processes. For example, you want to change the address on your passport, you can drop a message saying “I would like to change the address in my passport”.  GIA will identify the keywords and figure out which department is responsible for that data and respond to the taxpayers and guide them through the process from the comfort of their homes.  Moreover,  GIA could help immigrants or residents in multilingual countries to go through government processes without any hurdle and risk to be abused."
Egypt,ChatBotics,American University in Cairo,https://www.atositchallenge.net/idea/chatbotics/,Mariam Hegazy | Youssef Eldemerdash | Heba Wagih | Loay Desouky,"Our Chatbot is called Chatbotics. Our chatbot helps robotics and electronics enthusiasts, no matter their level, build their dream robots. From a small circuit like a relay circuit to a complete robot, our chatbot stays with the user step by step sending him/her sample circuits and suggesting required softwares. It also suggests the nearest vendors selling the needed components. If a user is working on a project that is similar to a competition’s requirements, it will suggest this competition to the user. Our chatbot, also, connects individuals working on similar projects together. Adding to that, after the bot learns the user’s interest, it will start suggesting project ideas for self development. This idea might give rise to similar implementation in other fields with similar chatbots; this is our basic future plan. This will help our technical community to grow. It is always better to spread awareness of technology within the community. Our idea will help beginners and even professionals to develop themselves technically. So, self development and technology is our main target in our project. Chatbotics is the tech teacher everyone needs."
Egypt,Bankbot,American University in Cairo,https://www.atositchallenge.net/idea/bankbot/,Massa Tolba | Abdulrahman Diaa | Mohamed Nael | Kirollos Sorour,"Problem

	Banking is one of the vital things everyone in the world has to do since people now are more aware about the time value of money. Each individual is nowadays obliged to deal with banks one way or another. However, a lot of banks, unfortunately, have a very bad customer services system. Nearly in all banks in Egypt, one needs to wait for almost half an hour if he/she needs to do a normal transaction or any simple operation. It is very irritating to waste so much time waiting to do a simple transaction whereas it only takes a couple of minutes to do the actual transaction. The members in our team have been wondering about how life would be if there had been an easier way to deal with the poor banking customer-service system.

Solution Proposal

	Our team has been searching for a long while for a way to solve that significant problem, and we have come up with the idea of using AI at implementing a smart bot that can help the users to make all the operation he need regarding his banking issues within a few minutes from his/her smart phone. At the same time, this bot could help the user freeze all his/her balances in case one of his money cards was stolen. This bot is thought to be so secure that if your phone was stolen, no one would be able to know anything about your balance. This bot is expected to make a lot of lives much easier than it currently is.
"
Romania,Pedallium,Universitatea Politehnica Bucuresti,https://www.atositchallenge.net/idea/pedallium/,Carmen Gabriela  Popa | Matei Stefan Simtinica | Adina Smeu | Damian Monea,"Our team wants to create a a chat bot that is able to promote different cultures and mentalities, in order to expand the knowledge of the user and to help humans become open-minded and more tolerant with one another. 

We have the intention to create a chat bot that is able to speak like a person belonging to a certain culture. As social diversity is a serious matter, we've decided that our bot should come in various versions. Therefore, the user can select the nationality of the bot before the interaction. At first, the user might not be aware of the ethnic, racial or cultural differences or they may have certain prejudices.  After multiple chats with the bot, the user will be able to understand and appreciate a different culture than their own. We believe that discrimination and other such issues are problems that need to be solved nowadays.
"
Senegal,InfSanté,CFPT( Centre de Formation Professionnelle et Technique) Sénégal-japon,https://www.atositchallenge.net/idea/infsante/,Mamadou Boye Barry | Pape Malick Fall,"InfSanté  is  a  Chatbot platform which  propose to users  differents  services  in  hospital  ,health  instituts  and  drugstor acces.
The question of health is today in Africa a subject that must be reviewed.
  The African population needs to be assisted to  allow them access to the services of hospitals , health instituts and drugstores easyly  though the use of their  android phone to have  access to chatbot.  This will  facilitate the follow-up  of patients in health care services wherever go .
   It will also help hospitals, health instituts  manage their work and have real time information.
It is also  noted in some parts of the African continent that it is difficult to access  hospitals and health  instituts  because of a lack oh infrastructure and means of transport. But  we can  solve  all this  by askin the user of the Chatbot   a consultation of remote visit or support assistance by  hospital or health instituts  facility.
The hospital can even tell  the patien (who will give signs of his illness)  the treatment of   some malady."
States,EmQuo,"Columbia University, Teachers College",https://www.atositchallenge.net/idea/emquo/,Douglas Ng | Lingwei Ouyang | Yuxuan Ren | Mengcun Gao,"EmQuo is an artificially intelligent chatbot that provides users with personalized conflict management recommendations in an approachable and confidential conversational interface in order to help users gain emotional intelligence skills, overcome workplace conflicts, as well as increase productivity and engagement in their jobs."
Mexico,Adsistrix,"Instituto Tecnologico de Estudios Superiores Monterrey, Campus Monterrey",https://www.atositchallenge.net/idea/adsistrix/,Juan Pablo David Estrada Zárate | Diego Adolfo José Villa | Diego Orlando Navarro Arizpe | Yulisa Medina Maldonado,Adsistrix is a virtual assistant which wants to improve tomorrow’s services helping organizations to get the best of their members skills and to reduce the impact of a bad communication management on process and projects.
Malaysia,How to: Home,Asia Pacific University of Technology and Innovation,https://www.atositchallenge.net/idea/how-to-home/,YIYIU LOW | JI DIAN LOW | CHOO SHENG TAN,"""How to: Home"" is a chatbot that will answer questions from A to Z regarding household chores.

Coming home from work or school one day and decided that you want to clean your house up. But when you look at your place, you see undone dishes lying in the sink, piles of laundries scattered across the floor, and a whole lot of other stuff that can make you go from 100 to 0 extremely quick. Not that you do not want to do your chores, but more like you do not know where to begin or how to do the household chores. Luckily, we have a chatbot called ""How to: Home"" that will answer all your questions, household chores related."
